no_neighs,no_nodes,malicious_stake,adversary_offset,proposer_vote_boost,tau_block,tau_attestation,mainchain_rate,branch_ratio,blocktree_entropy,attack_probability,attackable_slots_count,successful_reorgs,failed_reorgs,malicious_blocks_proposal_percent,malicious_blocks_finality_percent,malicious_finality_probability,delayed_block_influence,total_malicious_blocks_final,total_final_blocks,total_blocks
4,128,0.2,9,0.0,1.7921603940370006,12.5,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.2,9,0.0,1.7921603940370006,62.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.2647058823529412,9,1,8,0.2857142857142857,0.30303030303030304,1.0,1,10,33,35
4,128,0.2,9,0.0,2.3298085122481007,0.1,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.11764705882352941,4,1,3,0.11428571428571428,0.12121212121212122,1.0,1,4,33,35
4,128,0.2,9,0.0,2.3298085122481007,0.5,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.2,9,0.0,2.3298085122481007,2.5,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.11428571428571428,0.11428571428571428,1.0,0,4,35,35
4,128,0.2,9,0.0,2.3298085122481007,12.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.23529411764705882,8,2,6,0.22857142857142856,0.23529411764705882,1.0,1,8,34,35
4,128,0.2,9,0.0,2.3298085122481007,62.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.17647058823529413,6,1,5,0.17142857142857143,0.17647058823529413,1.0,1,6,34,35
4,128,0.2,9,0.0,3.028751065922531,0.1,0.9142857142857143,0.09375,0.6369840444782822,0.11764705882352941,4,2,2,0.11428571428571428,0.125,1.0,2,4,32,35
4,128,0.2,9,0.0,3.028751065922531,0.5,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.2,9,0.0,3.028751065922531,2.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.029411764705882353,1,1,0,0.05714285714285714,0.058823529411764705,1.0,0,2,34,35
4,128,0.2,9,0.0,3.028751065922531,12.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.2647058823529412,9,1,8,0.2571428571428571,0.2727272727272727,1.0,1,9,33,35
4,128,0.2,9,0.0,3.028751065922531,62.5,0.7428571428571429,0.07692307692307693,0.5062608421468742,0.2647058823529412,9,4,5,0.2857142857142857,0.34615384615384615,0.9,4,9,26,35
4,128,0.2,9,0.0,3.9373763856992907,0.1,0.9142857142857143,0.09375,0.6369840444782822,0.17647058823529413,6,1,5,0.2,0.1875,0.8571428571428571,2,6,32,35
4,128,0.2,9,0.0,3.9373763856992907,0.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.17647058823529413,6,0,6,0.17142857142857143,0.18181818181818182,1.0,0,6,33,35
4,128,0.2,9,0.0,3.9373763856992907,2.5,0.8857142857142857,0.12903225806451613,0.7466944330548823,0.14705882352941177,5,1,4,0.14285714285714285,0.16129032258064516,1.0,1,5,31,35
4,128,0.2,9,0.0,3.9373763856992907,12.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.2647058823529412,9,1,8,0.2571428571428571,0.2727272727272727,1.0,1,9,33,35
4,128,0.2,9,0.0,3.9373763856992907,62.5,0.9142857142857143,0.09375,0.6369840444782822,0.11764705882352941,4,2,2,0.11428571428571428,0.125,1.0,1,4,32,35
4,128,0.2,9,0.0,5.118589301409078,0.1,0.7428571428571429,0.34615384615384615,1.0649968705807584,0.17647058823529413,6,3,3,0.17142857142857143,0.23076923076923078,1.0,3,6,26,35
4,128,0.2,9,0.0,5.118589301409078,0.5,0.7714285714285715,0.2962962962962963,1.0285696280152528,0.17647058823529413,6,5,1,0.17142857142857143,0.2222222222222222,1.0,5,6,27,35
4,128,0.2,9,0.0,5.118589301409078,2.5,0.8571428571428571,0.16666666666666666,0.8390326813211415,0.14705882352941177,5,1,4,0.14285714285714285,0.13333333333333333,0.8,2,4,30,35
4,128,0.2,9,0.0,5.118589301409078,12.5,0.8571428571428571,0.16666666666666666,0.8390326813211415,0.2647058823529412,9,2,7,0.2571428571428571,0.3,1.0,2,9,30,35
4,128,0.2,9,0.0,5.118589301409078,62.5,0.8,0.21428571428571427,0.9160662948426003,0.20588235294117646,7,2,5,0.2,0.21428571428571427,0.8571428571428571,3,6,28,35
4,128,0.2,9,0.0,6.654166091831802,0.1,0.7428571428571429,0.34615384615384615,1.1321523808527474,0.08823529411764706,3,0,3,0.08571428571428572,0.11538461538461539,1.0,0,3,26,35
4,128,0.2,9,0.0,6.654166091831802,0.5,0.7142857142857143,0.4,1.1658299657535875,0.08823529411764706,3,0,3,0.08571428571428572,0.12,1.0,0,3,25,35
4,128,0.2,9,0.0,6.654166091831802,2.5,0.7714285714285715,0.25925925925925924,0.9790180944063938,0.17647058823529413,6,3,3,0.17142857142857143,0.18518518518518517,0.8333333333333334,4,5,27,35
4,128,0.2,9,0.0,6.654166091831802,12.5,0.7714285714285715,0.2962962962962963,1.0285696280152528,0.23529411764705882,8,3,5,0.22857142857142856,0.2962962962962963,1.0,3,8,27,35
4,128,0.2,9,0.0,6.654166091831802,62.5,0.5714285714285714,0.6,1.1811002954487944,0.20588235294117646,7,4,3,0.2,0.2,0.5714285714285714,6,4,20,35
4,128,0.2,9,0.0,8.650415919381343,0.1,0.6285714285714286,0.5,1.0928031365066584,0.17647058823529413,6,2,4,0.17142857142857143,0.22727272727272727,0.8333333333333334,3,5,22,35
4,128,0.2,9,0.0,8.650415919381343,0.5,0.6,0.6666666666666666,1.221964328888494,0.23529411764705882,8,3,5,0.22857142857142856,0.19047619047619047,0.5,5,4,21,35
4,128,0.2,9,0.0,8.650415919381343,2.5,0.4857142857142857,0.6470588235294118,1.1911469021259133,0.23529411764705882,8,4,4,0.22857142857142856,0.29411764705882354,0.625,6,5,17,35
4,128,0.2,9,0.0,8.650415919381343,12.5,0.6285714285714286,0.3181818181818182,0.9790180944063938,0.29411764705882354,10,3,7,0.3142857142857143,0.2727272727272727,0.5454545454545454,5,6,22,35
4,128,0.2,9,0.0,8.650415919381343,62.5,0.4857142857142857,0.9411764705882353,1.0294261663587387,0.17647058823529413,6,4,2,0.17142857142857143,0.23529411764705882,0.6666666666666666,6,4,17,35
4,128,0.2,9,0.0,11.245540695195746,0.1,0.5714285714285714,0.65,1.1811002954487944,0.14705882352941177,5,3,2,0.17142857142857143,0.25,0.8333333333333334,3,5,20,35
4,128,0.2,9,0.0,11.245540695195746,0.5,0.5142857142857142,0.6111111111111112,1.2602868211464953,0.23529411764705882,8,4,4,0.22857142857142856,0.3888888888888889,0.875,5,7,18,35
4,128,0.2,9,0.0,11.245540695195746,2.5,0.45714285714285713,1.1875,1.130232548842504,0.14705882352941177,5,3,2,0.14285714285714285,0.1875,0.6,5,3,16,35
4,128,0.2,9,0.0,11.245540695195746,12.5,0.4857142857142857,0.8823529411764706,1.2649623364282154,0.3235294117647059,11,6,5,0.3142857142857143,0.47058823529411764,0.7272727272727273,7,8,17,35
4,128,0.2,9,0.0,11.245540695195746,62.5,0.5714285714285714,0.65,1.0717287302022056,0.3235294117647059,11,4,7,0.37142857142857144,0.5,0.7692307692307693,7,10,20,35
4,128,0.2,9,0.0,14.61920290375447,0.1,0.42857142857142855,1.1333333333333333,1.1010148232122057,0.08823529411764706,3,3,0,0.08571428571428572,0.2,1.0,2,3,15,35
4,128,0.2,9,0.0,14.61920290375447,0.5,0.45714285714285713,1.1875,1.226377072700969,0.17647058823529413,6,5,1,0.17142857142857143,0.25,0.6666666666666666,6,4,16,35
4,128,0.2,9,0.0,14.61920290375447,2.5,0.5428571428571428,0.7894736842105263,1.1287521709562471,0.14705882352941177,5,2,3,0.14285714285714285,0.10526315789473684,0.4,3,2,19,35
4,128,0.2,9,0.0,14.61920290375447,12.5,0.45714285714285713,1.0625,1.2694837642395713,0.20588235294117646,7,4,3,0.2,0.375,0.8571428571428571,5,6,16,35
4,128,0.2,9,0.0,14.61920290375447,62.5,0.3142857142857143,0.7272727272727273,1.2602868211464953,0.20588235294117646,7,7,0,0.22857142857142856,0.36363636363636365,0.5,7,4,11,35
4,128,0.2,9,0.0,19.00496377488081,0.1,0.4,1.4285714285714286,1.2461144882080915,0.17647058823529413,6,5,1,0.17142857142857143,0.2857142857142857,0.6666666666666666,5,4,14,35
4,128,0.2,9,0.0,19.00496377488081,0.5,0.4,1.2857142857142858,1.2122558125001857,0.08823529411764706,3,3,0,0.11428571428571428,0.14285714285714285,0.5,3,2,14,35
4,128,0.2,9,0.0,19.00496377488081,2.5,0.37142857142857144,1.6923076923076923,1.093554900125325,0.14705882352941177,5,2,3,0.14285714285714285,0.15384615384615385,0.4,4,2,13,35
4,128,0.2,9,0.0,19.00496377488081,12.5,0.4,1.2857142857142858,1.3256930944121128,0.29411764705882354,10,6,4,0.3142857142857143,0.5714285714285714,0.7272727272727273,5,8,14,35
4,128,0.2,9,0.0,19.00496377488081,62.5,0.37142857142857144,0.7692307692307693,1.3215527919684098,0.14705882352941177,5,4,1,0.14285714285714285,0.23076923076923078,0.6,4,3,13,35
4,128,0.2,9,0.0,24.706452907345053,0.1,0.3142857142857143,1.7272727272727273,1.2668141697825983,0.20588235294117646,7,7,0,0.2,0.6363636363636364,1.0,7,7,11,35
4,128,0.2,9,0.0,24.706452907345053,0.5,0.3142857142857143,2.090909090909091,1.0839023300621429,0.11764705882352941,4,4,0,0.11428571428571428,0.18181818181818182,0.5,4,2,11,35
4,128,0.2,9,0.0,24.706452907345053,2.5,0.4,1.4285714285714286,1.2331422975017319,0.2647058823529412,9,7,2,0.2571428571428571,0.5,0.7777777777777778,7,7,14,35
4,128,0.2,9,0.0,24.706452907345053,12.5,0.34285714285714286,1.5833333333333333,1.2056773911264624,0.20588235294117646,7,5,2,0.2,0.5,0.8571428571428571,6,6,12,35
4,128,0.2,9,0.0,24.706452907345053,62.5,0.2857142857142857,1.5,1.3067664062580586,0.17647058823529413,6,5,1,0.17142857142857143,0.0,0.0,5,0,10,35
4,128,0.25,9,0.0,0.1,0.1,1.0,0.0,0.12974069471942834,0.08823529411764706,3,0,3,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.25,9,0.0,0.1,0.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.1,2.5,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.0,0.1,12.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.1,62.5,1.0,0.0,0.12974069471942834,0.3235294117647059,11,0,11,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,0.13,0.1,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.13,0.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.13,2.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.13,12.5,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.25,9,0.0,0.13,62.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.169,0.1,1.0,0.0,0.12974069471942834,0.3235294117647059,11,1,10,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,0.169,0.5,1.0,0.0,0.12974069471942834,0.4117647058823529,14,1,13,0.4,0.4,1.0,0,14,35,35
4,128,0.25,9,0.0,0.169,2.5,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.0,0.169,12.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.169,62.5,1.0,0.0,0.12974069471942834,0.3235294117647059,11,1,10,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,0.21970000000000003,0.1,1.0,0.0,0.12974069471942834,0.35294117647058826,12,1,11,0.34285714285714286,0.34285714285714286,1.0,0,12,35,35
4,128,0.25,9,0.0,0.21970000000000003,0.5,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.25,9,0.0,0.21970000000000003,2.5,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.0,0.21970000000000003,12.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.21970000000000003,62.5,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.0,0.28561000000000003,0.1,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.0,0.28561000000000003,0.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.28561000000000003,2.5,1.0,0.0,0.12974069471942834,0.3235294117647059,11,0,11,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,0.28561000000000003,12.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.28561000000000003,62.5,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.25,9,0.0,0.37129300000000004,0.1,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.0,0.37129300000000004,0.5,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.25,9,0.0,0.37129300000000004,2.5,1.0,0.0,0.12974069471942834,0.3235294117647059,11,1,10,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,0.37129300000000004,12.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,1,5,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.37129300000000004,62.5,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.0,0.4826809000000001,0.1,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.0,0.4826809000000001,0.5,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.25,9,0.0,0.4826809000000001,2.5,1.0,0.0,0.12974069471942834,0.35294117647058826,12,0,12,0.34285714285714286,0.34285714285714286,1.0,0,12,35,35
4,128,0.25,9,0.0,0.4826809000000001,12.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.4826809000000001,62.5,1.0,0.0,0.12974069471942834,0.23529411764705882,8,1,7,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.25,9,0.0,0.6274851700000001,0.1,1.0,0.0,0.12974069471942834,0.35294117647058826,12,0,12,0.34285714285714286,0.34285714285714286,1.0,0,12,35,35
4,128,0.25,9,0.0,0.6274851700000001,0.5,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.0,0.6274851700000001,2.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.6274851700000001,12.5,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.0,0.6274851700000001,62.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,1,8,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.8157307210000002,0.1,1.0,0.0,0.12974069471942834,0.17647058823529413,6,1,5,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,0.8157307210000002,0.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.8157307210000002,2.5,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.0,0.8157307210000002,12.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,0.8157307210000002,62.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.17647058823529413,6,1,5,0.17142857142857143,0.17647058823529413,1.0,1,6,34,35
4,128,0.25,9,0.0,1.0604499373000003,0.1,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.0,1.0604499373000003,0.5,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.25,9,0.0,1.0604499373000003,2.5,1.0,0.0,0.12974069471942834,0.3235294117647059,11,0,11,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,1.0604499373000003,12.5,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.0,1.0604499373000003,62.5,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.0,1.3785849184900003,0.1,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.0,1.3785849184900003,0.5,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.25,9,0.0,1.3785849184900003,2.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.29411764705882354,10,1,9,0.2857142857142857,0.29411764705882354,1.0,1,10,34,35
4,128,0.25,9,0.0,1.3785849184900003,12.5,1.0,0.0,0.12974069471942834,0.3235294117647059,11,1,10,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,1.3785849184900003,62.5,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.25,9,0.0,1.7921603940370006,0.1,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.14705882352941177,5,2,3,0.14285714285714285,0.15151515151515152,1.0,2,5,33,35
4,128,0.25,9,0.0,1.7921603940370006,0.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.29411764705882354,10,1,9,0.2857142857142857,0.29411764705882354,1.0,1,10,34,35
4,128,0.25,9,0.0,1.7921603940370006,2.5,1.0,0.0,0.12974069471942834,0.35294117647058826,12,1,11,0.34285714285714286,0.34285714285714286,1.0,0,12,35,35
4,128,0.25,9,0.0,1.7921603940370006,12.5,1.0,0.0,0.12974069471942834,0.23529411764705882,8,1,7,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.25,9,0.0,1.7921603940370006,62.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.23529411764705882,8,1,7,0.2571428571428571,0.2647058823529412,1.0,1,9,34,35
4,128,0.25,9,0.0,2.3298085122481007,0.1,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.058823529411764705,2,1,1,0.05714285714285714,0.058823529411764705,1.0,1,2,34,35
4,128,0.25,9,0.0,2.3298085122481007,0.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.17647058823529413,6,2,4,0.17142857142857143,0.17647058823529413,1.0,1,6,34,35
4,128,0.25,9,0.0,2.3298085122481007,2.5,1.0,0.0,0.12974069471942834,0.3235294117647059,11,1,10,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.25,9,0.0,2.3298085122481007,12.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.35294117647058826,12,2,10,0.34285714285714286,0.3333333333333333,0.9166666666666666,2,11,33,35
4,128,0.25,9,0.0,2.3298085122481007,62.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.17647058823529413,6,2,4,0.17142857142857143,0.17647058823529413,1.0,1,6,34,35
4,128,0.25,9,0.0,3.028751065922531,0.1,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.14705882352941177,5,0,5,0.14285714285714285,0.14705882352941177,1.0,0,5,34,35
4,128,0.25,9,0.0,3.028751065922531,0.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.17647058823529413,6,1,5,0.17142857142857143,0.17647058823529413,1.0,1,6,34,35
4,128,0.25,9,0.0,3.028751065922531,2.5,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.25,9,0.0,3.028751065922531,12.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.3235294117647059,11,2,9,0.3142857142857143,0.3333333333333333,1.0,2,11,33,35
4,128,0.25,9,0.0,3.028751065922531,62.5,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.29411764705882354,10,0,10,0.2857142857142857,0.29411764705882354,1.0,0,10,34,35
4,128,0.25,9,0.0,3.9373763856992907,0.1,0.9142857142857143,0.09375,0.6369840444782822,0.29411764705882354,10,4,6,0.2857142857142857,0.3125,1.0,3,10,32,35
4,128,0.25,9,0.0,3.9373763856992907,0.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.29411764705882354,10,2,8,0.2857142857142857,0.30303030303030304,1.0,2,10,33,35
4,128,0.25,9,0.0,3.9373763856992907,2.5,0.8571428571428571,0.16666666666666666,0.8390326813211415,0.38235294117647056,13,3,10,0.37142857142857144,0.4,0.9230769230769231,4,12,30,35
4,128,0.25,9,0.0,3.9373763856992907,12.5,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.11764705882352941,4,0,4,0.11428571428571428,0.12121212121212122,1.0,0,4,33,35
4,128,0.25,9,0.0,3.9373763856992907,62.5,0.6857142857142857,0.20833333333333334,0.8390326813211415,0.17647058823529413,6,1,5,0.17142857142857143,0.16666666666666666,0.6666666666666666,1,4,24,35
4,128,0.25,9,0.0,5.118589301409078,0.1,0.7714285714285715,0.2962962962962963,1.0847789581877945,0.29411764705882354,10,3,7,0.2857142857142857,0.25925925925925924,0.7,5,7,27,35
4,128,0.25,9,0.0,5.118589301409078,0.5,0.6571428571428571,0.5217391304347826,1.0928031365066584,0.23529411764705882,8,3,5,0.22857142857142856,0.30434782608695654,0.875,4,7,23,35
4,128,0.25,9,0.0,5.118589301409078,2.5,0.7714285714285715,0.25925925925925924,0.9790180944063938,0.20588235294117646,7,3,4,0.2,0.18518518518518517,0.7142857142857143,3,5,27,35
4,128,0.25,9,0.0,5.118589301409078,12.5,0.8,0.25,0.9790180944063938,0.14705882352941177,5,1,4,0.14285714285714285,0.10714285714285714,0.6,3,3,28,35
4,128,0.25,9,0.0,5.118589301409078,62.5,0.8,0.25,0.9790180944063938,0.14705882352941177,5,2,3,0.14285714285714285,0.14285714285714285,0.8,3,4,28,35
4,128,0.25,9,0.0,6.654166091831802,0.1,0.6,0.42857142857142855,1.1321523808527474,0.2647058823529412,9,5,4,0.2571428571428571,0.23809523809523808,0.5555555555555556,5,5,21,35
4,128,0.25,9,0.0,6.654166091831802,0.5,0.6571428571428571,0.391304347826087,1.1321523808527474,0.14705882352941177,5,1,4,0.14285714285714285,0.13043478260869565,0.6,1,3,23,35
4,128,0.25,9,0.0,6.654166091831802,2.5,0.7142857142857143,0.36,1.1321523808527474,0.29411764705882354,10,3,7,0.2857142857142857,0.32,0.8,4,8,25,35
4,128,0.25,9,0.0,6.654166091831802,12.5,0.7142857142857143,0.32,1.0285696280152528,0.23529411764705882,8,4,4,0.22857142857142856,0.32,1.0,4,8,25,35
4,128,0.25,9,0.0,6.654166091831802,62.5,0.6857142857142857,0.3333333333333333,1.0285696280152528,0.17647058823529413,6,0,6,0.17142857142857143,0.20833333333333334,0.8333333333333334,1,5,24,35
4,128,0.25,9,0.0,8.650415919381343,0.1,0.6571428571428571,0.5217391304347826,1.1911469021259133,0.29411764705882354,10,4,6,0.2857142857142857,0.30434782608695654,0.7,7,7,23,35
4,128,0.25,9,0.0,8.650415919381343,0.5,0.5428571428571428,0.8421052631578947,1.2383225345682065,0.23529411764705882,8,4,4,0.22857142857142856,0.3157894736842105,0.75,5,6,19,35
4,128,0.25,9,0.0,8.650415919381343,2.5,0.6857142857142857,0.375,1.0649968705807584,0.3235294117647059,11,4,7,0.3142857142857143,0.4166666666666667,0.9090909090909091,4,10,24,35
4,128,0.25,9,0.0,8.650415919381343,12.5,0.6,0.5714285714285714,1.0928031365066584,0.35294117647058826,12,3,9,0.34285714285714286,0.47619047619047616,0.8333333333333334,4,10,21,35
4,128,0.25,9,0.0,8.650415919381343,62.5,0.6,0.19047619047619047,0.9160662948426003,0.20588235294117646,7,3,4,0.2,0.3333333333333333,1.0,3,7,21,35
4,128,0.25,9,0.0,11.245540695195746,0.1,0.4857142857142857,1.0,1.1870032692860975,0.3235294117647059,11,9,2,0.3142857142857143,0.47058823529411764,0.7272727272727273,9,8,17,35
4,128,0.25,9,0.0,11.245540695195746,0.5,0.5142857142857142,0.8888888888888888,1.1972479412873862,0.14705882352941177,5,4,1,0.14285714285714285,0.2222222222222222,0.8,5,4,18,35
4,128,0.25,9,0.0,11.245540695195746,2.5,0.5142857142857142,0.8888888888888888,1.1972479412873862,0.11764705882352941,4,2,2,0.11428571428571428,0.05555555555555555,0.25,4,1,18,35
4,128,0.25,9,0.0,11.245540695195746,12.5,0.42857142857142855,1.1333333333333333,1.1794029570837101,0.11764705882352941,4,3,1,0.11428571428571428,0.06666666666666667,0.25,4,1,15,35
4,128,0.25,9,0.0,11.245540695195746,62.5,0.4857142857142857,0.5882352941176471,1.2357752575175691,0.23529411764705882,8,2,6,0.22857142857142856,0.058823529411764705,0.125,7,1,17,35
4,128,0.25,9,0.0,14.61920290375447,0.1,0.4,1.2142857142857142,1.224633923345467,0.14705882352941177,5,3,2,0.14285714285714285,0.2857142857142857,0.8,4,4,14,35
4,128,0.25,9,0.0,14.61920290375447,0.5,0.4857142857142857,1.0588235294117647,1.1794029570837101,0.08823529411764706,3,3,0,0.08571428571428572,0.11764705882352941,0.6666666666666666,3,2,17,35
